Year,Année,ISO,Jurisdiction,Juridiction,Management,Aménagement,Harvesting method,Méthode de récolte,Tenure (En),Tenure (Fr),Area (hectares),Data qualifier,Superficie (en hectare),Qualificatifs de données
2008,2008,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,0,a,0,a
2008,2008,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,0,a,0,a
2008,2008,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,0,a,0,a
2008,2008,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2008,2008,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2008,2008,SK,Saskatchewan,Saskatchewan,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
2008,2008,SK,Saskatchewan,Saskatchewan,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
2008,2008,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
2008,2008,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
2008,2008,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
2008,2008,YT,Yukon,Yukon,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
2008,2008,YT,Yukon,Yukon,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
2008,2008,YT,Yukon,Yukon,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2008,2008,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,190,e,190,e
2008,2008,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,0,a,0,a
2008,2008,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,a,0,a
2008,2008,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,0,a,0,a
2008,2008,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,0,a,0,a
2008,2008,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,0,a,0,a
2008,2008,YT,Yukon,Yukon,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,a,0,a
2008,2008,YT,Yukon,Yukon,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,0,a,0,a
2008,2008,YT,Yukon,Yukon,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,0,a,0,a
2008,2008,YT,Yukon,Yukon,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,0,a,0,a
2008,2008,YT,Yukon,Yukon,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2008,2008,YT,Yukon,Yukon,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2008,2008,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
2008,2008,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
2009,2009,AB,Alberta,Alberta,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
2009,2009,AB,Alberta,Alberta,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
2009,2009,AB,Alberta,Alberta,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
2009,2009,AB,Alberta,Alberta,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
2009,2009,AB,Alberta,Alberta,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,98,a,98,a
2009,2009,AB,Alberta,Alberta,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2009,2009,AB,Alberta,Alberta,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,69052,a,69052,a
2009,2009,AB,Alberta,Alberta,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,,u,,u
2009,2009,AB,Alberta,Alberta,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,552,a,552,a
2009,2009,AB,Alberta,Alberta,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,,u,,u
2009,2009,AB,Alberta,Alberta,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,0,a,0,a
2009,2009,AB,Alberta,Alberta,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,,u,,u
2009,2009,AB,Alberta,Alberta,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,a,0,a
2009,2009,AB,Alberta,Alberta,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,,u,,u
2009,2009,AB,Alberta,Alberta,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,362,a,362,a
2009,2009,AB,Alberta,Alberta,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,,u,,u
2009,2009,AB,Alberta,Alberta,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2009,2009,AB,Alberta,Alberta,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2009,2009,AB,Alberta,Alberta,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
2009,2009,AB,Alberta,Alberta,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
2009,2009,BC,British Columbia,Colombie-Britannique,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
2009,2009,BC,British Columbia,Colombie-Britannique,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
2009,2009,BC,British Columbia,Colombie-Britannique,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
2009,2009,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
2009,2009,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
2009,2009,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2009,2009,BC,British Columbia,Colombie-Britannique,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,674,r,674,r
2009,2009,BC,British Columbia,Colombie-Britannique,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,7,r,7,r
2009,2009,BC,British Columbia,Colombie-Britannique,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,11,r,11,r
2009,2009,BC,British Columbia,Colombie-Britannique,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,0,r,0,r
2009,2009,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,1348,r,1348,r
2009,2009,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,0,r,0,r
2009,2009,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,107,r,107,r
2009,2009,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,0,r,0,r
2009,2009,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
2009,2009,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,0,r,0,r
2009,2009,BC,British Columbia,Colombie-Britannique,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,144872,r,144872,r
2009,2009,BC,British Columbia,Colombie-Britannique,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,33,r,33,r
2009,2009,BC,British Columbia,Colombie-Britannique,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,12,E,12,E
2009,2009,BC,British Columbia,Colombie-Britannique,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,4917,E,4917,E
2009,2009,MB,Manitoba,Manitoba,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
2009,2009,MB,Manitoba,Manitoba,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
2009,2009,MB,Manitoba,Manitoba,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
2009,2009,MB,Manitoba,Manitoba,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
2009,2009,MB,Manitoba,Manitoba,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
2009,2009,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2009,2009,MB,Manitoba,Manitoba,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,13648,e,13648,e
2009,2009,MB,Manitoba,Manitoba,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,,u,,u
2009,2009,MB,Manitoba,Manitoba,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,,u,,u
2009,2009,MB,Manitoba,Manitoba,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,,u,,u
2009,2009,MB,Manitoba,Manitoba,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,,u,,u
2009,2009,MB,Manitoba,Manitoba,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,,u,,u
2009,2009,MB,Manitoba,Manitoba,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,,u,,u
2009,2009,MB,Manitoba,Manitoba,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,,u,,u
2009,2009,MB,Manitoba,Manitoba,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,,u,,u
2009,2009,MB,Manitoba,Manitoba,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,,u,,u
2009,2009,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2009,2009,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2009,2009,MB,Manitoba,Manitoba,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
2009,2009,MB,Manitoba,Manitoba,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,26899,a,26899,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,24807,e,24807,e
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,1739,a,1739,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,2614,a,2614,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,623,a,623,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,1,a,1,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,2420,a,2420,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,2991,a,2991,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,534,a,534,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,444,a,444,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
